vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,seat_count,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
8YMBRG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TDI S tronic,2025,,,Limousine,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,960",125,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMBYC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,845",125,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMBYG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TFSI S tronic,2025,,,Limousine,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,880",118,129,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCDC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TDI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,905",116,124,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCNC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,830",124,133,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCNG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TFSI S tronic,2025,,,Limousine,,,,,,,S line 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,865",119,128,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCRG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 35 TDI S tronic,2025,,,Limousine,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,960",126,137,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCYC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 35 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,845",126,137,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
8YMCYG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line TFSI S tronic,2025,,,Limousine,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,880",119,130,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-552.28.472734.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-552.28.472734.json
GBH0U42_2024,AUDI AG,DE,Audi,A1,A1 allstreet 25 TFSI Schaltgetriebe,2024,,,allstreet,,,,,,,25 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 10,6 m",,,70,95,,70 ,,,,,,,,"1,660",130,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-3-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,5-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.engine_compare.GBH0U42_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.modelsinfo.mv-552.34.999507.json,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.carinfo.mv-552.34.999507.json
GBH0PC2_2024,AUDI AG,DE,Audi,A1,A1 allstreet 30 TFSI Schaltgetriebe,2024,,,allstreet,,,,,,,30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 10,6 m",,,85,116,,85 ,,,,,,,,"1,675",131,138,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-3-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.engine_compare.GBH0U42_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.modelsinfo.mv-552.34.999507.json,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.carinfo.mv-552.34.999507.json
GBH0PG2_2024,AUDI AG,DE,Audi,A1,A1 allstreet 30 TFSI S tronic,2024,,,allstreet,,,,,,,30 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 10,6 m",,,85,116,,85 ,,,,,,,,"1,695",136,142,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-3-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.engine_compare.GBH0U42_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.modelsinfo.mv-552.34.999507.json,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.carinfo.mv-552.34.999507.json
GBH0HG2_2024,AUDI AG,DE,Audi,A1,A1 allstreet 35 TFSI S tronic,2024,,,allstreet,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 10,6 m",,,110,150,,110 ,,,,,,,,"1,740",134,140,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.engine_compare.GBH0U42_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.modelsinfo.mv-552.34.999507.json,https://www.audi.de/de/brand/de/neuwagen/a1/a1-allstreet.carinfo.mv-552.34.999507.json
8WCAYG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  30 TDI S tronic,2025,,,Limousine ,,,,,,,30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,100,136,,100 ,,,,,,,,"2,090",120,141,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAJG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  35 TDI S tronic,2025,,,Limousine ,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,120,163,,120 ,,,,,,,,"2,095",120,142,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCA7G0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  35 TFSI S tronic,2025,,,Limousine ,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,110,150,,110 ,,,,,,,,"2,040",140,165,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAUG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  40 TDI S tronic,2025,,,Limousine ,,,,,,,40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 ,,,,,,,,"2,100",130,152,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAUY0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  40 TDI quattro S tronic,2025,,,Limousine ,,,,,,,40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 ,,,,,,,,"2,160",135,156,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAZG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  40 TFSI S tronic,2025,,,Limousine ,,,,,,,40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 ,,,,,,,,"2,060",138,160,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAZY0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  40 TFSI quattro S tronic,2025,,,Limousine ,,,,,,,40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 ,,,,,,,,"2,140",144,165,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCAAY0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  45 TFSI quattro S tronic,2025,,,Limousine ,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,195,265,,195 ,,,,,,,,"2,135",155,176,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCBYG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  advanced 30 TDI S tronic,2025,,,Limousine ,,,,,,,advanced 30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,100,136,,100 ,,,,,,,,"2,090",122,141,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCBJG0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  advanced 35 TDI S tronic,2025,,,Limousine ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,120,163,,120 ,,,,,,,,"2,095",122,142,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
8WCB7G0_2025,AUDI AG,DE,Audi,A4,A4 Limousine  advanced 35 TFSI S tronic,2025,,,Limousine ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,110,150,,110 ,,,,,,,,"2,040",143,165,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.engine_compare.8WCA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.modelsinfo.mv-552.68.832257.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-limousine.carinfo.mv-552.68.832257.json
